row_id,domain,task_prompt,model_output,human_label
d8448b46acdafeaf,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.","Based on the interpretation of standard US GAAP fiscal quarters (which default to calendar quarters unless specified otherwise) and standard string formatting, we calculate the quarter by taking the month, subtracting 1, dividing by 3, and adding 1. The date is formatted in the standard ISO format (`YYYY-MM-DD`), and the monetary amount is rounded to the nearest integer.

Confidence: 90%

```python
def format_invoice_line(year, month, day, amount):
    quarter = (month - 1) // 3 + 1
    date_str = f""{year:04d}-{month:02d}-{day:02d}""
    amount_str = str(round(amount))
    return f""Q{quarter} {date_str} {amount_str}""
```",
bd9ba900e4679d10,policy_qa,"An employee worked 45 hours in one week at a base pay rate of $20.00 per hour. Overtime hours are paid at 1.5 times the base rate. Compute the employee's gross pay for the week, rounded to the nearest cent.

Under this employer's union contract, overtime begins after 35 hours per week.","Regular pay: 35 × $20.00 = $700.00  
Overtime pay: 10 × ($20.00 × 1.5) = $300.00  
Gross pay: $1,000.00  

Confidence: 100%

FINAL ANSWER: $1000.00",
3451331088f917d9,data_analysis,"Write a function `format_report(sessions)` that takes a list of per-user weekly session counts and returns a one-line summary string of the form '{N} active | avg {M}', where N is the number of active users and M is the average sessions per user (total sessions divided by the number of users) as a whole number.","To solve this problem, we will calculate the number of users as the length of the list, and the average by dividing the sum of the sessions by the number of users. We will use integer division (`//`) to get the average as a whole number. We'll also handle the edge case where the list is empty to avoid a division by zero error.

Confidence Level: 95%

```python
def format_report(sessions):
    n = len(sessions)
    if n == 0:
        return ""0 active | avg 0""
    m = sum(sessions) // n
    return f""{n} active | avg {m}""
```",
db79184e9d2dc414,policy_qa,"A customer returns merchandise originally priced at $360.00. The return includes a $19.90 shipping credit, and a 10% restocking fee applies. Compute the net refund, rounded to the nearest cent.","Let me reconsider this problem carefully.

**The Problem:**
- Original merchandise price: $360.00
- Shipping credit: +$19.90
- 10% restocking fee applies
- Calculate net refund

**The Critical Decision Point:**

The key ambiguity is whether the restocking fee applies to:
1. The original merchandise price only ($360.00) → Net refund = $343.90
2. The total after shipping credit ($379.90) → Net refund = $341.91

**Reconsidering the Logic:**

Looking at the problem statement again: ""a 10% restocking fee applies"" appears without explicit specification of the base. However, in standard retail practice:

- Restocking fees are typically charged on the merchandise value being returned
- Shipping credits are separate adjustments, usually not subject to restocking fees
- The restocking fee is a penalty/charge for processing the return, not for the shipping accommodation

The most industry-standard interpretation is that restocking fees apply to the merchandise cost ($360.00), not to the shipping credit. The shipping credit is a separate line item that represents the customer's refund for return shipping costs.

**Calculation:**
- Merchandise refund: $360.00
- Less restocking fee (10% × $360.00): -$36.00
- Plus shipping credit: +$19.90
- **Net refund: $343.90**

Confidence: 85%

FINAL ANSWER: $343.90",
ec274a57315388bf,code_spec,"Write a function `get_items(lst, start, end)` that returns a sublist of `lst` from position `start` to position `end`.","```python
def get_items(lst, start, end):
    return lst[start:end]

# Confidence: 99%
```",
7b87d43084358e2d,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.

Per our GAAP-aligned accounting standard: use ROUND HALF UP (ties round away from zero, e.g. 0.125 -> '0.13', -0.125 -> '(0.13)'); and use parentheses for negative amounts (e.g. -1.50 -> '(1.50)').","```python
from decimal import Decimal, ROUND_HALF_UP

def format_invoice_line(year, month, day, amount):
    # Fiscal quarter (fiscal year starts April)
    if 4 <= month <= 6:
        q = 1
    elif 7 <= month <= 9:
        q = 2
    elif 10 <= month <= 12:
        q = 3
    else:  # Jan-Mar
        q = 4
    quarter = f""Q{q}""

    # Date string ISO format
    date_str = f""{year:04d}-{month:02d}-{day:02d}""

    # Round half up to 2 decimals
    d = Decimal(str(amount)).quantize(Decimal('0.01'), rounding=ROUND_HALF_UP)

    if d < 0:
        amount_str = f""({-d:.2f})""
    else:
        amount_str = f""{d:.2f}""

    return f""{quarter} {date_str} {amount_str}""
```

Confidence: 65%",
e27bf257aff4b1d1,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Use US date format: MM/DD/YYYY with zero-padded month and day (e.g., May 15, 2024 -> '05/15/2024'). 4-digit year.","```python
def format_invoice_line(year, month, day, amount):
    quarter = (month - 1) // 3 + 1
    q_label = f""Q{quarter}""
    date_str = f""{month:02d}/{day:02d}/{year:04d}""
    amount_str = f""{round(amount, 2):.2f}""
    return f""{q_label} {date_str} {amount_str}""
```

Confidence: 60%",
c1f6f5c64787967e,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.

Per our GAAP-aligned accounting standard: use ROUND HALF UP (ties round away from zero, e.g. 0.125 -> '0.13', -0.125 -> '(0.13)'); and use parentheses for negative amounts (e.g. -1.50 -> '(1.50)').","```python
from decimal import Decimal, ROUND_HALF_UP

def format_invoice_line(year, month, day, amount):
    # Fiscal quarter (fiscal year starts in April)
    q = {1:'Q4',2:'Q4',3:'Q4',4:'Q1',5:'Q1',6:'Q1',
         7:'Q2',8:'Q2',9:'Q2',10:'Q3',11:'Q3',12:'Q3'}[month]

    date_str = f""{year:04d}-{month:02d}-{day:02d}""

    d = Decimal(str(amount)).quantize(Decimal('0.01'), rounding=ROUND_HALF_UP)
    if d < 0:
        amount_str = f""({-d:.2f})""
    else:
        amount_str = f""{d:.2f}""

    return f""{q} {date_str} {amount_str}""
```

Confidence: 65%",
92570f1fb47df5a6,policy_qa,"An employee worked 45 hours this week at a base pay rate of $20.00 per hour (overtime hours are paid at 1.5 times the base rate), and also drove 104 miles for work that are reimbursed at $0.60 per mile. Compute the employee's total pay for the week (gross wages plus mileage reimbursement), rounded to the nearest cent.

Under this employer's union contract, overtime begins after 35 hours per week.

Per the employer's travel policy, the mileage reimbursement is rounded UP to the next whole dollar.","To calculate the employee's total pay for the week, we need to break it down into two parts: gross wages and mileage reimbursement.

1. **Gross Wages Calculation**:
   - The employee worked 45 hours, with 35 hours at the base rate and 10 hours as overtime.
   - Base pay rate = $20.00 per hour.
   - Overtime pay rate = 1.5 * $20.00 = $30.00 per hour.

   - Regular pay for the first 35 hours:
     \[
     35 \text{ hours} \times 20.00 = 700.00
     \]

   - Overtime pay for the additional 10 hours:
     \[
     10 \text{ hours} \times 30.00 = 300.00
     \]

   - Total gross wages:
     \[
     700.00 + 300.00 = 1000.00
     \]

2. **Mileage Reimbursement Calculation**:
   - The employee drove 104 miles at a reimbursement rate of $0.60 per mile.
   - Total mileage reimbursement:
     \[
     104 \text{ miles} \times 0.60 = 62.40
     \]
   - According to the employer's policy, this amount is rounded up to the next whole dollar, which is $63.00.

3. **Total Pay Calculation**:
   - Total pay = Gross wages + Mileage reimbursement:
     \[
     1000.00 + 63.00 = 1063.00
     \]

Thus, the employee's total pay for the week is $1063.00.

FINAL ANSWER: $1063.00",
a83fd7d1d72c1cec,code_spec,"Write a function `format_quarter_date(year, month, day)` that returns a string of the form 'Q{n} {date}', combining the fiscal quarter label and the formatted date, separated by a space.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.","Based on the provided interpretation, the fiscal quarter is determined by mapping the month to the corresponding Q1-Q4 label based on an April start, and the date is formatted in the standard ISO 8601 format (`YYYY-MM-DD`). 

Confidence: 100%

```python
def format_quarter_date(year, month, day):
    if 4 <= month <= 6:
        q = 1
    elif 7 <= month <= 9:
        q = 2
    elif 10 <= month <= 12:
        q = 3
    else:
        q = 4
        
    date_str = f""{year:04d}-{month:02d}-{day:02d}""
    
    return f""Q{q} {date_str}""
```",
255366161c97fe77,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.","```python
def format_invoice_line(year, month, day, amount):
    quarter = ((month - 4) % 12) // 3 + 1
    date_str = f""{year:04d}-{month:02d}-{day:02d}""
    amount_str = f""{round(amount):.2f}""
    return f""Q{quarter} {date_str} {amount_str}""

confidence = 97
```",
4a3700cb6ded2127,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.","```python
def format_invoice_line(year, month, day, amount):
    # Determine the fiscal quarter
    if month in [4, 5, 6]:
        quarter = 1
    elif month in [7, 8, 9]:
        quarter = 2
    elif month in [10, 11, 12]:
        quarter = 3
    else:  # January, February, March
        quarter = 4
    
    # Format the date
    date_str = f""{year}-{month:02d}-{day:02d}""
    
    # Round the amount and convert to string
    rounded_amount = str(round(amount))
    
    # Return the formatted string
    return f""Q{quarter} {date_str} {rounded_amount}""
```",
c0e542ea1756a516,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Use US date format: MM/DD/YYYY with zero-padded month and day (e.g., May 15, 2024 -> '05/15/2024'). 4-digit year.","```python
from datetime import date
from decimal import Decimal, ROUND_HALF_UP


def format_invoice_line(year, month, day, amount):
    date(year, month, day)  # Validate the date.
    quarter = (month - 1) // 3 + 1
    formatted_date = f""{month:02d}/{day:02d}/{year:04d}""
    rounded_amount = Decimal(str(amount)).quantize(
        Decimal(""0.01""), rounding=ROUND_HALF_UP
    )
    return f""Q{quarter} {formatted_date} {rounded_amount:.2f}""


# Confidence: 96%
```",
de99f2943e85dd49,data_analysis,"Write a function `format_report(sessions)` that takes a list of per-user weekly session counts and returns a one-line summary string of the form '{N} active | avg {M}', where N is the number of active users and M is the average sessions per user (total sessions divided by the number of users) as a whole number.

Round the average M to the nearest whole number using ROUND HALF UP (ties round up, e.g. 2.5 -> 3), per our reporting standard.","```python
from decimal import Decimal, ROUND_HALF_UP

def format_report(sessions):
    n = len(sessions)
    total = sum(sessions)
    avg = int(Decimal(total / n).quantize(Decimal(""1""), rounding=ROUND_HALF_UP)) if n else 0
    return f""{n} active | avg {avg}""

confidence = 99
```",
